date,text,club_name,sentiment
2019-06-24 17:31:41+00:00,El COI ha decidido: ¡será @milanocortina26! ¡Felicidades y todo lo mejor! 💪  @Olympics #MilanoCortina2026,juventusfces,POSITIVE
2019-04-11 15:43:22+00:00,"💥 0⃣ - 1⃣ 💥
🧐 Un résultat porte-bonheur par le passé en Europe pour le Barça ! #BarçaMUFC
https://t.co/vhIasgW2qW",fcbarcelona_fra,NEGATIVE
2018-09-17 16:03:46+00:00,"📸⚽ #HalaMadrid
Le président Florentino Pérez avec les capitaines du @RealMadrid:
🇪🇸 @SergioRamos 
🇧🇷 @MarceloM12 
🇫🇷 @Benzema 
🇫🇷 @raphaelvarane https://t.co/OIz767JIGE",realmadridfra,NEGATIVE
2019-04-19 09:30:25+00:00,@underware Wil je het lidnummer doorsturen?,AjaxFancare,NEGATIVE
2019-05-07 12:00:44+00:00,"🎙️ @FranckRibery on his farewell: ""It will be beautiful, but also very difficult. I always had an unbelievable relationship with the fans, they always stood behind me."" 

#FCBayern #MiaSanMia https://t.co/RKkvJiih7j",FCBayernEN,POSITIVE
2019-05-19 10:02:13+00:00,"1⃣▶ Our final match of the season is underway! VAMOS!

@RealMadrid 0-0 @RealBetis_en

📱 https://t.co/aUcxSG6zip 
💻 https://t.co/3VJqe2IxBD

#RMLiga | #HalaMadrid https://t.co/sMCYP5o4AI",realmadriden,NEGATIVE
2019-03-13 17:00:09+00:00,"Noch 3⃣ Stunden! Wo und mit dem guckt ihr #FCBLFC? 

#packmas #UCL @ChampionsLeague https://t.co/LX4OG1rHjb",FCBayern,NEGATIVE
2019-02-26 11:00:37+00:00,"Gallery⎮ The best 📸from the month of February ➡️https://t.co/yD7DrDGLRv

#FinoAllaFine https://t.co/WKNtHLFdY7",juventusfcen,POSITIVE
2019-05-18 12:07:42+00:00,RT @donpaco1776: @FCBayernUS https://t.co/Mmf3hThLqx,FCBayernUS,NEGATIVE
2019-03-27 08:40:22+00:00,@sublime279 In april kan je deze verwachten als je de wedstrijd niet hebt bezocht en het formulier hebt ingevuld.,AjaxFancare,NEGATIVE
2018-12-06 16:17:25+00:00,"▶ بداية الشوط الثاني! 
ريال مدريد 3-0 مليلية 
#هلا_مدريد | #RMCopa https://t.co/kXtqty9C7e",realmadridarab,NEGATIVE
2019-02-01 13:25:07+00:00,"📝 Resumen ➡️ Todos los movimientos del mercado invernal de la Juve 

 👉 https://t.co/eZeGOFhvwR https://t.co/IyzaG83DgT",juventusfces,NEGATIVE
2018-12-22 10:38:11+00:00,"⚽🔥 ما هو أجمل هدف سجله نجومنا في مواجهات #برشلونة_سيلتا؟

🔵🔴تجدون مزيداً من سحر البلاوغرانا على فيديوهات @DugoutArabic 👇

🎥⏩https://t.co/cSHz2gjokI ⏪🎥 https://t.co/wZM3P6jpNx",fcbarcelona_ara,NEGATIVE
2019-02-02 13:28:20+00:00,"⏱️ 67'
Punizione alta di Olzer dal limite
#RomaMilan 3-0",acmilanyouth,NEGATIVE
2019-06-20 19:26:46+00:00,"إليكم أفضل 🔟 أهداف سجلها لاعبو الريدز في موسم 2018/19. ⚽️🔥

ما هو الهدف المفضل لديكم؟ 🤔

https://t.co/0kweBK3Dyj",LFC_Arabic,NEGATIVE
2019-02-16 18:57:57+00:00,"BİR STOPERDEN DAHA FAZLASI! 
📅 2008 – 2019 ⚽
@3gerardpique, Barça formasıyla La Liga'da 3⃣0⃣0⃣. maçına çıkıyor 👏 👏 👏 https://t.co/idAnXiiTNy",fcbarcelona_tr,NEGATIVE
2019-03-22 16:07:51+00:00,@afcaja_x De seizoenkaartverkoop begint vanaf 29 maart. Niet specifiek voor dit vak.,AjaxFancare,NEGATIVE
2019-03-18 18:28:56+00:00,"📺 Op de dag van onze verjaardag zendt FOX de docu uit over het Ajax van 1994/1995. 

🔜 20:00 uur @FOXNL https://t.co/RPCp7DvG85",AFCAjax,NEGATIVE
2019-05-17 10:30:55+00:00,@DeZjos0166 Waarschijnlijk pas in augustus.,AjaxFancare,NEGATIVE
2019-03-12 17:04:10+00:00,"Da Silva scores.

#AjaxU19: ❌✅✅
Lyon: ✅❌❌✅

#UYL #lyoaja",AFCAjax_EN,POSITIVE
2019-01-31 10:31:53+00:00,"Thanks for having us, @ArdinglyCollege! #FCBAmateure #MiaSanMia https://t.co/TQ3sFWMh3c",FCBjuniorteam,POSITIVE
2019-01-24 14:50:34+00:00,"👆 @PauDybala_JR 😁 @douglascosta 👆

#FinoAllaFine #ForzaJuve https://t.co/ENFjLC79Kp",juventusfcid,NEGATIVE
2019-06-15 15:01:00+00:00,"Melhor Comemoração da Temporada: e o vencedor é... 🥁

@pjona9official e seu POU POU POU na partida contra o Napoli! Parabéns matador! 🔫🏆

@emirates https://t.co/esoHlraiTV",acmilanbr,NEGATIVE
2018-09-14 07:54:59+00:00,"👉 #セルヒオ・ラモス
🗓 レアル・マドリードでの14シーズン  
⚽ リーガ55得点 https://t.co/C5mmmFZVMP",realmadridjapan,NEGATIVE
2019-07-15 07:36:59+00:00,"Menelusuri #JHotel! 🏨⚪️⚫️

📸👉 https://t.co/zj5Of4NxCL https://t.co/hOEIwoP31x",juventusfcid,NEGATIVE
2018-07-22 17:00:01+00:00,✈⚽🇺🇸 أمريكا، نحن قادمون!! #RMTour https://t.co/fE3jr8JOpi,realmadridarab,NEGATIVE
2019-04-06 09:00:30+00:00,"Today is the #InternationalDayOfSportForDevelopmentAndPeace. We know how sport &amp; football can promote the values of teamwork, fairness, discipline &amp; respect. The rules of the game are a universal language of solidarity, social cohesion and peaceful coexistence. #Morethanfootball https://t.co/Z1RjA9yFOB",juventusfcen,POSITIVE
2019-05-01 21:15:02+00:00,"MAN. OF. THE. MATCH.

#Messi

Surprised? https://t.co/X3kfcbCaAh",FCBarcelona,NEGATIVE
2019-06-25 17:51:30+00:00,"45. Rust in Oldenzaal! ☕️

2 @KVVQuick20
7 @AFCAjax

#quiaja #PreSeason 🇳🇱 https://t.co/1X6REdSQ68",AFCAjax,NEGATIVE
2018-10-27 10:17:19+00:00,"Tabellenzweiter beim Tabellendritten: Die #FCBFrauen kämpfen am Sonntag (14 Uhr, Stadion Essen) gegen die @SGSEssen um die nächsten drei #DieLiga-Punkte! 👊⚽️💪 #packmas 

Zum Vorbericht: https://t.co/f5nIGeRs0v ♦️ https://t.co/9rlL1bDGgU",FCBfrauen,NEGATIVE
2019-03-03 21:55:04+00:00,"We've now set a record of 2️⃣6️⃣ consecutive away games unbeaten 👊💪

#NapoliJuve #FinoAllaFine #ForzaJuve https://t.co/tJIXNj4sai",juventusfcen,NEGATIVE
2019-03-09 19:33:08+00:00,"💪 @LaLiga'da bitime 11 hafta kala 7⃣ puan farkı koruyoruz.
#ForçaBarça 🔵🔴 https://t.co/kQHvx8pNXf",fcbarcelona_tr,NEGATIVE
2019-03-16 13:06:24+00:00,"🗣️ المدرب جاتوزو عن بيونتك: ""لا نتحدث كثيرًا، يفضل القيام بالأمور في أرض الملعب. بدأت أراه يبتسم أحيانًا، في البداية شعرت أنه غاضب مني. هو لاعب ملتزم ويحب التدرب بقوة، ويعرف ما عليه القيام به"".

#ميلان_إنتر #فورزا_ميلان https://t.co/RkGcEg8odC",acmilanar,NEGATIVE
2019-03-27 14:47:00+00:00,"A message ahead of our Legends' game with @FAIreland next month, in aid of the Seán Cox Rehabilitation Trust 🙌

Tickets are available for the match in Dublin 👇",LFC,POSITIVE
2019-02-25 17:30:13+00:00,Los bianconeri ⚫⚪ volverán a entrenarse el miércoles ▶️  https://t.co/02uw3rusBZ #FinoAllaFine https://t.co/kOlJPNGqql,juventusfces,NEGATIVE
2019-04-24 22:45:06+00:00,¡Choca esos ✋! https://t.co/c62IF3GRuP,FCBarcelona_es,NEGATIVE
2019-04-16 12:01:19+00:00,"Una prima volta unica, a Torino, contro l' @AFCAjax . Questa: https://t.co/QqQFgzjAxq 
#JuveAjax #UCL #GETREADY https://t.co/dMHOAEWsGz",juventusfc,NEGATIVE
2019-02-28 17:22:21+00:00,"لقطة من إستعدادات الفريق اليوم بالصباح لمباراة نابولي، هيا بنا يا رجال البيانكونيري 💪🏻
#فورزا_يوفي 🏴🏳️ https://t.co/sRevyqB40o",Juventusfcar,NEGATIVE
2019-01-05 08:00:48+00:00,"RT @AFCAjax: Let the adventure begin! 🏙

#AjaxUSA 🇺🇸 https://t.co/wuhpLqCoJJ",AFCAjax_EN,NEGATIVE
2019-05-19 08:25:01+00:00,"🚌 ¡El equipo se dirige al Bernabéu! 
#RMLiga | #HalaMadrid https://t.co/VbXXWjOAgq",realmadrid,NEGATIVE
2019-07-13 15:09:36+00:00,"Todos los miembros del primer equipo del Real Madrid guardaron un minuto de silencio antes del entrenamiento en Montreal por el fallecimiento de Farid Zidane, hermano de nuestro entrenador Zinedine Zidane.",realmadrid,NEGATIVE
2019-07-09 11:57:38+00:00,"🇧🇷 @Neto_Murara 
💙❤ #ForçaBarça https://t.co/ZrKryF1zkm",fcbarcelona_jp,NEGATIVE
2019-07-06 16:35:50+00:00,"Unser Neuzugang @amandailestedt ist jetzt im Spiel! 🇸🇪🤩💪

Auf geht’s @svenskfotboll, macht dan Sack zu!!! 🥉 #FIFAWWC #ENGSWE #SWE https://t.co/wV7CcKbmfa",FCBfrauen,NEGATIVE
2018-12-10 10:57:38+00:00,"😁 @J_Gomez97 sepakati kontrak jangka panjang dengan #LFC  

https://t.co/y2wFdA6v4l #LFCIndonesia https://t.co/D6XXfWcKQY",LFCIndonesia,NEGATIVE
2019-04-20 19:03:48+00:00,"RT @SerieA: La @juventusfc è Campione d'Italia!
#SerieATIM #W8NDERFUL https://t.co/yLfxy3quyy",juventusfc,NEGATIVE
2018-04-21 12:51:11+00:00,"82' - Terzo cambio per Dal Canto:

➡️ Pereira Serrao
⬅️Capellini

#JuveInter 0️⃣- 1️⃣
#Primavera #JuventusYouth",JuventusFCYouth,NEGATIVE
2019-06-28 13:00:00+00:00,"🔊 You create the noise. We’ll do the rest.
The new 2019/20 @realmadrid away kit, by @adidasfootball.
🛒👉 https://t.co/4sYIrimX3P 
#HalaMadrid | #DareToCreate https://t.co/YLlwDhVScB",realmadriden,NEGATIVE
2018-03-27 10:30:45+00:00,"📱 @tuijahyyrynen: ""Pop music is my favourite, I like Finnish music, for example @paulavesala, as well as Finnish rap."" 

#AskTuija https://t.co/zifXctTDXG",JuventusFCWomen,POSITIVE
2019-03-14 17:03:13+00:00,"#Ajax-fans, opgelet! 🚨 

🎟 @ChampionsLeague kaartverkoop kwartfinale
🎟 Verlenging seizoenkaart 19/20",AFCAjax,POSITIVE
2019-04-28 20:12:23+00:00,"80' فرصة اخرى خطيرة عن طريق باكايوكو ولكن سيريجو يمنع الكرة بتصدي رائع.

 #فورزا_ميلان 🔴⚫️ #تورينو_ميلان 2 - 0",acmilanar,NEGATIVE
2019-04-03 19:57:39+00:00,"56. Hier is onze eerste wissel! Joël 🔄 Daley! 

#emmaja https://t.co/EFKOrDDch1",AFCAjax,NEGATIVE
2019-01-30 00:23:08+00:00,"O dono da ⚽️: #Piatek soma agora 8️⃣ gols em 3️⃣ jogos da #CoppaItalia! 💪

As estatísticas do #MilanNapoli 👉 https://t.co/fYYANeRLt8 https://t.co/99FMEMbjic",acmilanbr,NEGATIVE
2019-03-02 22:57:30+00:00,https://t.co/GhwE7n61yu #ForçaBarça #ElClasico,fcbarcelona_id,NEGATIVE
2019-02-01 21:33:47+00:00,"❄️ + ⚽️ 

تدريبات الريدز ليلة الجمعة...",LFC_Arabic,NEGATIVE
2019-02-17 09:32:59+00:00,"RT @AFCAjax: Gooooooooood morning! 🏟❤️

#ajanac https://t.co/BszgfUFvDD",AFCAjax_EN,NEGATIVE
2019-03-11 03:04:04+00:00,"""เราต้องทุ่มเท 100 เปอร์เซ็นต์ในทุกๆ เกม และไม่ว่าเราจะได้ถ้วยรางวัลหรือไม่"" - แอนดี โรเบิร์ตสัน

https://t.co/lbH2pywCJz #LFCThai https://t.co/NHgV3An1KE",ThaiLFC,NEGATIVE
2019-07-05 01:00:10+00:00,"🔜 @laliga 2019/20
🤔 Predictions? https://t.co/60w731L2bh",FCBarcelona,NEGATIVE
2017-12-12 09:31:48+00:00,"...Ma che gol hai fatto, @10_Smarti ? https://t.co/UQYl9dxLbO 🔝 #JuventusWomen",JuventusFCWomen,NEGATIVE
2019-04-07 07:46:02+00:00,"RT @LFC: The latest squads for next week's #LFC Legends game with @FAIreland XI. 🙌

You can get your tickets to help support the Seán Cox R…",LFC,POSITIVE
2019-04-06 15:18:38+00:00,"Happy to see these two in the starting XI, fans? 🤘

#wilaja https://t.co/3UjlPPJ3Wb",AFCAjax,POSITIVE
2018-04-14 06:32:45+00:00,"RT @SkySportNewsHD: Bayern - Gladbach live auf Sky Sport News HD

#skybuli
https://t.co/oCSVbZJtSG",FCBayern_FB,NEGATIVE
2019-05-19 12:57:59+00:00,"46‘ Weiter geht’s in Hoffenheim! 👊

Auf geht’s Mädels! Noch 45...

⚽️ 0:1 #TSGFCB | #2FBL",FCBfrauen,NEGATIVE
2019-03-21 21:51:42+00:00,"Well done, lions! 🦁
🇳🇱 4 vs. 0 🇧🇾

#nedwru https://t.co/PW6WZan0QL",AFCAjax,POSITIVE
2019-03-09 00:02:00+00:00,TEAM 👏 GOALS 👏 VS 👏 BURNLEY 👏 https://t.co/95cvFkt1ig,LFCUSA,NEGATIVE
2019-03-09 18:02:25+00:00,"🙌 هل سيعود #برشلونة في النتيجة قبل نهاية الشوط الأول؟ (0-1)

⚽#BarçaRayo💪#ForçaBarça https://t.co/XlTJ7on6UA",fcbarcelona_ara,NEGATIVE
2018-09-05 15:32:37+00:00,"In genau einer Woche steht das Hinspiel gegen @zfkspartak im @UWCL- Sechzehntelfinale an! ✨🏆✨ 

#UWCL #packmas #MiaSanMia 💪 https://t.co/bxddS3bwbW",FCBfrauen,NEGATIVE
2018-04-28 08:44:06+00:00,#PACKMAS Mädels! 💪♦️🙌 #MiaSanMia https://t.co/WqdqfVbp9J,FCBfrauen,NEGATIVE
2019-03-17 17:59:14+00:00,RT @Mt3b9_: @acmilanar بيروت ❤️🇱🇧,acmilanar,NEGATIVE
2019-02-03 11:37:45+00:00,"🗓️ Tepat hari ini di tahun 2002, The Reds mencetak 4 gol di Elland Road. Luar Biasa.. 

#OnThisDay https://t.co/CItmyoKUaQ",LFCIndonesia,NEGATIVE
2019-06-25 17:21:00+00:00,"15. #Ajax komt op 1-3! Voorzet van Dest wordt in eigen doel gegleden door een verdediger van Quick.

#quiaja #PreSeason 🇳🇱",AFCAjax,NEGATIVE
2019-04-27 17:48:29+00:00,"🔥 #BarçaLevante | BARÇA LIVE | Warm Up &amp; Match Center 🔵🔴 
(comentaris en anglès)
https://t.co/RKYYlgUizl",FCBarcelona_cat,NEGATIVE
2019-04-05 19:17:20+00:00,"16' - CLOSE! Mane tests the Saints keeper with a strong downward header but Gunn saves well. Keita goes close with the follow-up.

[1-0]

#SOULIV",LFC,POSITIVE
2019-05-19 10:47:26+00:00,"⏸ HT: @RealMadrid 0-0 @RealBetis_en
#RMLiga | #HalaMadrid https://t.co/1STzhT9ykd",realmadriden,NEGATIVE
2019-06-16 14:00:00+00:00,"We wish our whole #FCBayern family a happy #FathersDay. 

#MiaSanFamily ♥️ https://t.co/BjF29Jbs2l",FCBayernUS,POSITIVE
2018-12-02 17:42:37+00:00,🔵🔴 Força Barça !!! がんばれ、ラフィーニャ！💪 #BarçaVillarreal https://t.co/RJB7zcGFwc,fcbarcelona_jp,NEGATIVE
2019-02-09 18:24:54+00:00,💬 @thibautcourtois: ''Hemos jugado un buen partido y hemos merecido ganar.'' #RMDerbi | #RMTV https://t.co/v9dLAiyQBX,realmadrid,NEGATIVE
2019-05-22 10:41:46+00:00,"Die neue #FCBayern Teamline Kollektion ist da! 🏃‍♂️🏃‍♀️

Ausgewählte Artikel sind nun auch personalisierbar. 👏

👉 https://t.co/06FcV6VlGm https://t.co/RjVZwHjZL8",FCBayern,NEGATIVE
2019-05-03 21:00:46+00:00,"📰 #JuveToro RECAP: Derby della Mole ends all square 👉 https://t.co/4YrkTcD3K6 

#ForzaJuve https://t.co/vncKMy1q45",juventusfcen,NEGATIVE
2018-03-04 16:47:37+00:00,Silo 73 ist da - von uns aus kann‘s losgehen! 😉 #SCFFCB #Bundesliga #packmas https://t.co/4e5Y2bjfvn,FCBayern_FB,NEGATIVE
2018-03-22 20:53:34+00:00,2007 e 2009 ✈️a #Vilnius per la #AteitisCup! ⚪️⚫️💪#JuventusYouth https://t.co/kgGl5gd4pU,JuventusFCYouth,NEGATIVE
2019-06-29 01:06:54+00:00,"🇦🇷 Leo #Messi et l'Argentine affronteront le Brésil en demi-finales de la #CopaAmerica.
Un pronostic ? 🤔 
https://t.co/G3yuSE95m2 https://t.co/AJyX8lNwbd",fcbarcelona_fra,NEGATIVE
2019-05-04 14:22:30+00:00,We'll make them count in the second half 💪 https://t.co/dJQ5ZZoEgn,FCBayernEN,NEGATIVE
2019-04-13 12:58:07+00:00,"XI 🔵🔴
⚽ #HuescaBarça https://t.co/12SH2A3xaA",fcbarcelona_fra,NEGATIVE
2018-10-09 10:09:46+00:00,"⚽💪 Terus berlatih dengan semangat ditambah dengan Riqui Puig dari @FCBarcelonaB 
🔵🔴 #ForçaBarça https://t.co/iUaJ15ig9K",fcbarcelona_id,NEGATIVE
2019-04-11 13:09:05+00:00,"RT @LiverpoolFCW: Fantastic news, Reds! 🔴

🙌 @AshleyHodsonX has committed her future to the club after agreeing terms on a contract extensi…",LFCUSA,POSITIVE
2019-01-09 07:31:00+00:00,"Rino Gattuso turns 41 today, share with us your birthday wishes for our coach! ❤⚫
Oggi Rino Gattuso compie 41 anni, tanti auguri mister! ❤⚫ https://t.co/vWOJMgYLCC",acmilan,NEGATIVE
2018-09-29 05:00:00+00:00,"🛒 #RMShop 
➡ 【18/19ユニフォーム】 👕
今年も応援よろしくお願いします！💪
👉 https://t.co/WTwxtrGcJ9 https://t.co/9BPu5L5rvn",realmadridjapan,NEGATIVE
2019-04-12 10:21:00+00:00,"🎙#Allegri: In Amsterdam; whether on the pitch or on the bench, we had five or six youngsters. This is a good thing in light of our future. #SPALJuve",juventusfcen,POSITIVE
2019-05-25 19:59:18+00:00,Cups over cans. 🏆 https://t.co/1yzY44sBaf,FCBayernUS,NEGATIVE
2019-02-02 09:41:58+00:00,"Il riscaldamento dei ragazzi di Baldini! ⚪️⚫️

#JuveCagliari #Primavera https://t.co/q3z2KwvfTr",JuventusFCYouth,NEGATIVE
2019-03-11 19:10:33+00:00,"🔴 Watch the press conference LIVE from the Bernabéu now! 👇
#RealMadrid | #HalaMadrid

https://t.co/JKGqUiEwTM",realmadriden,NEGATIVE
2019-01-27 16:03:45+00:00,Zweiter Wechsel - #James kommt für #Müller. #packmas #FCBVFB https://t.co/JnztInGuv7,FCBayern,NEGATIVE
2019-04-20 12:15:53+00:00,"87' برونو ألفيش يسجل هدف التعادل لبارما. 
#بارما_ميلان  1-1
#فورزا_ميلان 🔴⚫️",acmilanar,NEGATIVE
2019-03-13 19:00:06+00:00,"📍 We've arrived at the Allianz Arena...

An hour until kick-off, Reds 👊 https://t.co/uhIBW0CvOt",LFC,NEGATIVE
2019-03-23 19:12:29+00:00,"RT @AFCAjax: No 🇧🇷 debut yet for David Neres 

Maybe on Tuesday? ➡️ #czebra 🙏
 
#brapan",AFCAjax_EN,NEGATIVE
2019-06-23 07:23:04+00:00,".@Alissonbecker bermain penuh bagi Brazil di pertandingan melawan Peru, serta berhasil membuat clean sheet! 💖🇧🇷

#LFCIndonesia https://t.co/kneXDNN5fs",LFCIndonesia,NEGATIVE
2019-06-04 16:54:00+00:00,"SAY IT WITH A SMILE! 😁

😭 Kenneth Taylor
🐐 Kenneth Taylor
😍 Kenneth Taylor
💃 Kenneth Taylor
💋 Kenneth Taylor
🤡 Kenneth Taylor

📲 https://t.co/Yrwks8MHoN

#ABNAMRO #TalentTuesday https://t.co/O9MdZc9mTT",AFCAjax,NEGATIVE
2019-06-01 16:14:29+00:00,"@LanaDelRey YNWA, Lana ❤️",LFCUSA,NEGATIVE
2018-06-22 21:12:05+00:00,"👋أهلاً و سهلاً إلى ريال مدريد أندري لونين!
#WelcomeLunin | #RMMovistar https://t.co/l71jkXxbI6",realmadridarab,NEGATIVE
2019-07-01 10:07:44+00:00,"🇳🇦 vs 🇨🇮
A win this evening will see Kessie&amp;Co progress to the next stage of the #TotalAFCON2019 🐘

Una vittoria contro la Namibia qualificherebbe Kessie e la Costa d’Avorio alla fase finale 🐘
#WorldWideMilan https://t.co/dmnQbfOlps",acmilan,POSITIVE
2019-02-23 17:06:38+00:00,"⚽ Min 93. ¡¡¡GOOOOOOOOOOL DEL BARÇAAAAAAA!!! ¡¡¡¡¡¡GOOOOOOOOL DE @LuisSuarez9!!!!! (2-4)

☄ ¡Pase en profundidad increible de #Messi para el delantero uruguayo, que define con una vaselina ante Vaclik! #SevillaBarça https://t.co/egXapA24wy",FCBarcelona_es,NEGATIVE
2019-01-31 12:03:45+00:00,"[ÚLTIMA HORA❗]
@DenisSuarez6 amplía su contrato y se marcha cedido al Arsenal
Consulta todos los detalles
👉 https://t.co/4P7RyQtA1o https://t.co/kVdwUbAPw6",FCBarcelona_es,NEGATIVE
2019-04-06 20:04:47+00:00,"RT @ChampionsLeague: Moise Kean strikes for a fifth consecutive game for club and country as Juventus close on another Serie A title.

#UCL…",juventusfcid,POSITIVE
2019-04-28 17:11:52+00:00,RT @realmadriden: 👋☀ Good evening from a sunny Vallecas! The lads have just arrived! #RMLiga https://t.co/p3wkgvJHT8,realmadridarab,POSITIVE
2019-03-05 18:52:06+00:00,"RT @AFCAjax: Starting XI of @RealMadrid ⤵️

#UCL #reaaja https://t.co/uaJpM4uaxv",AFCAjax_EN,NEGATIVE
2019-06-10 16:03:25+00:00,"#Under14 Torneo Wanda Cup Madrid

vs Academia Wanda 6-0 (Savio, Florea, Vacca, Orlando, Ghibaudo, Barale)
vs Porto 1-0 (Vacca)
vs Atletico Madrid 0-0 (5-4 d.c.r.)
vs Psv Eindhoven 2-0 ( Vacca-Vacca)
Motta  miglior portiere, Vacca  miglior giocatore.
Bravissimi!

#JuventusYouth https://t.co/6i4R1NFt2d",JuventusFCYouth,NEGATIVE
2018-08-30 16:18:26+00:00,"#UCLDraw

⚽ Siap untuk tahu lawan kita di fase penyisihan grup @ChampionsLeague 

🤔 Siapa lawan kita? https://t.co/TIfvdC3Gqt",fcbarcelona_id,NEGATIVE
2019-04-20 15:24:03+00:00,"لا جديد يُذكر الصدارة مستمرة! 😎

#بايرن_بريمن #باكماس #ميا_سان_ميا https://t.co/BnyVWR4w7M",FCBayernAr,NEGATIVE
2019-04-06 19:08:07+00:00,"☹ Min 19: ¡Oportunidad para @LuisSuarez9!
Ataque azulgrana con muchos espaciosy el tiro del uruguayo se marcha por encima de la portería de Oblak
🔵🔴 #BarçaAtleti https://t.co/f5uVk1kRfZ",FCBarcelona_es,NEGATIVE
2019-02-21 12:13:17+00:00,"🤩 Así se presenta Frenkie de Jong 💙❤
Mira la entrevista completa 👉 https://t.co/t2k7vyixm5

#EnjoyDeJong https://t.co/CUtCHkCl9R",FCBarcelona_es,NEGATIVE
2018-10-03 13:23:19+00:00,RT @realmadriden: 1⃣👏 Congratulations to @sergio_regui on making his official @realmadrid debut last night! #HalaMadrid https://t.co/2BN9Tx…,realmadridfra,POSITIVE
2019-04-29 00:50:00+00:00,"Virgil van Dijk é ________________

(se comportem)
https://t.co/iO1TF6nCEx",LFCBrasil,NEGATIVE
2019-05-29 16:58:36+00:00,"36. #AjaxO15: 2nd half, let’s go! Keep believing! ✖️✖️✖️

#ajaaz https://t.co/FUNM5MYxUK",AFCAjax,NEGATIVE
2019-07-13 16:53:25+00:00,"RT @realmadriden: 🏋️‍♂️💪 Starting the day with some circuit training. Keep going, lads! #RMTour https://t.co/ziilm6uSlB",realmadridarab,NEGATIVE
2018-03-06 18:43:36+00:00,Puh! Pieper scheitert im Eins-gegen-Eins an Früchtl. Schweinfurt - #FCBAmateure 0:1 (84.),FCBjuniorteam,NEGATIVE
2019-04-14 11:22:24+00:00,"⚽️ มาเน่
⚽️ ซาลาห์
⚽️ เฟอร์มิโน่

วันนี้เมื่อปีที่แล้ว สามประสานทําประตูในเกมกับบอร์นมัธ @afcbournemouth 🔥

 https://t.co/8Z13PcanH3",ThaiLFC,NEGATIVE
